OID_,TARGET_FID,StationCode,SampleDate,CollectionDepth,FIRST_TargetLatitude,FIRST_TargetLongitude,FIRST_StationName,FIRST_CollectionMethodName,HUC10,HUC12,RASTERVALU
2651,1532,510CR1007,6/3/2013 0:00:00,0.000000000000000,38.435009000000001,-121.524910000000006,Sacramento River -1007,Algae_EPA_NWS,1802016307.000000000000000,180201630702.000000000000000,2
2652,1533,510CR1007,6/3/2013 0:00:00,0.000000000000000,38.435009000000001,-121.524910000000006,Sacramento River -1007,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,2
2653,1605,510LSAC08,8/22/2013 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Sediment_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2654,1606,510LSAC08,8/22/2013 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2655,1615,510SACHOD,8/28/2013 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2656,1658,510SACHOD,11/4/2013 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2657,1703,510SACHOD,2/4/2014 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2658,1789,510SACHOD,5/5/2014 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2659,1831,510STODWx,6/18/2014 0:00:00,0.000000000000000,38.414763999999998,-121.495849600000000,Stone Lakes,Field Method,1804001210.000000000000000,180400121002.000000000000000,1
2660,1992,510SACHOD,3/25/2015 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2661,1999,B9D81531264,4/7/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2662,2000,B9D82211312,4/7/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2663,2003,510SACHOD,4/15/2015 0:00:00,0.000000000000000,38.366909000000000,-121.520370499999999,Sacramento River downstream of DWR Hood,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2664,2038,B9D81531264,5/5/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2665,2039,B9D82211312,5/5/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2666,2065,B9D81531264,6/2/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2667,2066,B9D82211312,6/2/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2668,2091,B9D82211312,7/7/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2669,2093,510LSAC08,7/15/2015 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2670,2094,510LSAC08,7/15/2015 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Sediment_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2671,2108,510SACC3A,7/28/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2672,2114,B9D82211312,8/4/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2673,2118,510SACC3A,8/18/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2674,2150,B9D81531264,9/9/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2675,2151,B9D82211312,9/9/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2676,2185,510SACC3A,9/23/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2677,2194,B9D81531264,10/6/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2678,2195,B9D82211312,10/6/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2679,2207,510SACC3A,10/21/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2680,2215,B9D81531264,11/3/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2681,2216,B9D82211312,11/3/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2682,2220,510SACC3A,11/10/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2683,2232,B9D81531264,12/7/2015 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2684,2233,B9D82211312,12/7/2015 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2685,2246,510SACC3A,12/15/2015 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2686,2255,B9D81531264,1/5/2016 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2687,2256,B9D82211312,1/5/2016 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2688,2270,510SACC3A,1/19/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2689,2281,B9D81531264,2/3/2016 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2690,2282,B9D82211312,2/3/2016 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2691,2284,510SACC3A,2/17/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2692,2297,510SACC3A,3/7/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2693,2315,B9D81531264,3/9/2016 0:00:00,0.000000000000000,38.254615999999999,-121.436584499999995,Mokelumne River at Benson's Ferry,Water_Grab,1804001211.000000000000000,180400121103.000000000000000,4
2694,2316,B9D82211312,3/9/2016 0:00:00,0.000000000000000,38.367699000000002,-121.520500200000001,Sacramento River at Hood-B9D82211312,Water_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2695,2320,510SACC3A,4/19/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2696,2368,510SACC3A,5/18/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2697,2374,510SACC3A,6/15/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2698,2397,510SACC3A,7/13/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2699,2398,510SACC3A,7/13/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2700,2449,510SACC3A,8/17/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2701,2450,510SACC3A,8/17/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2702,2465,510SACC3A,9/20/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2703,2466,510SACC3A,9/20/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2704,2502,510SACC3A,10/18/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2705,2503,510SACC3A,10/18/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2706,2516,510SACC3A,11/14/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2707,2517,510SACC3A,11/14/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2708,2533,510SACC3A,12/16/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2709,2534,510SACC3A,12/16/2016 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2710,2559,510SACC3A,1/9/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2711,2560,510SACC3A,1/9/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2712,2576,510SACC3A,2/28/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2713,2577,510SACC3A,2/28/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2714,2596,510SACC3A,3/14/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2715,2597,510SACC3A,3/14/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2716,2636,510SACC3A,4/25/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2717,2637,510SACC3A,4/25/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2718,2650,510SACC3A,5/16/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2719,2651,510SACC3A,5/16/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2720,2668,510SACC3A,6/13/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2721,2669,510SACC3A,6/13/2017 0:00:00,0.000000000000000,38.367710000000002,-121.520500200000001,Sacramento River at Hood Monitoring Station Platform,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2722,2687,510LSAC08,7/11/2017 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2723,2688,510LSAC08,7/11/2017 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Sediment_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2724,2907,510LSAC08,7/10/2018 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2725,2908,510LSAC08,7/10/2018 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Sediment_Grab,1802016307.000000000000000,180201630702.000000000000000,1
2726,3064,510LSAC08,7/17/2019 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2727,3066,510LSAC08,8/6/2019 0:00:00,0.000000000000000,38.383118000000003,-121.520576500000004,Clarksburg Marina,Field Method,1802016307.000000000000000,180201630702.000000000000000,1
2728,29,510SAC002,1/25/2010 0:00:00,0.000000000000000,38.477908999999997,-121.544311500000006,Sacramento River at Garcia Bend ,Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2729,88,510SAC002,2/22/2010 0:00:00,0.000000000000000,38.477908999999997,-121.544311500000006,Sacramento River at Garcia Bend ,Field Method,1802016307.000000000000000,180201630701.000000000000000,2
2730,190,510LSAC06,4/21/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2731,192,510LSAC06,4/22/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2732,194,510LSAC06,4/23/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2733,196,510LSAC06,4/24/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2734,198,510LSAC06,4/25/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2735,204,510LSAC06,4/26/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2736,207,510LSAC06,4/27/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2737,241,510LSAC06,5/19/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2738,243,510LSAC06,5/20/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2739,245,510LSAC06,5/21/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2740,247,510LSAC06,5/22/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2741,249,510LSAC06,5/23/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2742,255,510LSAC06,5/24/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2743,258,510LSAC06,5/25/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2744,288,510LSAC06,6/16/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2745,291,510LSAC06,6/17/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2746,293,510LSAC06,6/18/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2747,295,510LSAC06,6/19/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2748,297,510LSAC06,6/20/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2749,303,510LSAC06,6/21/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2750,306,510LSAC06,6/22/2010 0:00:00,0.000000000000000,38.478310000000000,-121.543586700000006,Sacramento River at Garcia Bend Park,Water_Grab,1802016307.000000000000000,180201630701.000000000000000,5
2751,784,519YBWAxx,8/9/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2752,785,519YBWAxx,8/9/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2753,786,519YBWWxx,8/9/2011 0:00:00,0.000000000000000,38.551127999999999,-121.627693199999996,Yolo Basin Wildlife Area Wetland,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2754,787,519YBWWxx,8/9/2011 0:00:00,0.000000000000000,38.551127999999999,-121.627693199999996,Yolo Basin Wildlife Area Wetland,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2755,789,519YBWAxx,8/10/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2756,790,519YBWWxx,8/10/2011 0:00:00,0.000000000000000,38.551127999999999,-121.627693199999996,Yolo Basin Wildlife Area Wetland,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2757,800,519YBWAxx,8/17/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2758,801,519YBWWxx,8/17/2011 0:00:00,0.000000000000000,38.551127999999999,-121.627693199999996,Yolo Basin Wildlife Area Wetland,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2759,853,519YBWAxx,9/29/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2760,854,519YBWAxx,9/29/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2761,855,519YBWW2x,9/29/2011 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2762,856,519YBWW2x,9/29/2011 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2763,857,519YBWAxx,9/30/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2764,858,519YBWW2x,9/30/2011 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Field Method,1802016303.000000000000000,180201630302.000000000000000,5
2765,859,519YBWAxx,10/4/2011 0:00:00,0.000000000000000,38.552340999999998,-121.629173300000005,Yolo Basin Wildlife Area Ag Drain,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2766,860,519YBWW2x,10/4/2011 0:00:00,0.000000000000000,38.550770000000000,-121.626251199999999,Yolo Basin Wildlife Area Wetland #2,Sediment_Grab,1802016303.000000000000000,180201630302.000000000000000,5
2767,951,511XTCHWY,2/21/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2768,952,511XTCHWY,2/21/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2769,1050,510XZDDSS,4/17/2012 0:00:00,0.000000000000000,38.452091000000003,-121.675048799999999,Z Drain Downstream Site,Field Method,1802016306.000000000000000,180201630606.000000000000000,6
2770,1051,510XZDDSS,4/17/2012 0:00:00,0.000000000000000,38.452091000000003,-121.675048799999999,Z Drain Downstream Site,Sediment_Grab,1802016306.000000000000000,180201630606.000000000000000,6
2771,1058,511XTCHWY,4/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2772,1059,511XTCHWY,4/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2773,1154,511XTCHWY,5/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2774,1155,511XTCHWY,5/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2775,1221,511XTCHWY,6/20/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2776,1222,511XTCHWY,6/20/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2777,1236,511XTCHWY,7/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2778,1237,511XTCHWY,7/17/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2779,1271,511XTCHWY,8/22/2012 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2780,1413,511XTCHWY,2/19/2013 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2781,1414,511XTCHWY,2/19/2013 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Water_Grab,1802016303.000000000000000,180201630302.000000000000000,6
2782,1495,511XTCHWY,4/16/2013 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2783,1544,511XTCHWY,6/18/2013 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2784,1590,511XTCHWY,8/20/2013 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
2785,1609,511XZDFIV,8/22/2013 0:00:00,0.000000000000000,38.454749999999997,-121.684333800000005,Z Drain Supply Site #5,Field Method,1802016306.000000000000000,180201630606.000000000000000,7
2786,1610,511XZDFIV,8/22/2013 0:00:00,0.000000000000000,38.454749999999997,-121.684333800000005,Z Drain Supply Site #5,Sediment_Grab,1802016306.000000000000000,180201630606.000000000000000,7
2787,1611,511XZDFOR,8/22/2013 0:00:00,0.000000000000000,38.450038999999997,-121.693649300000004,Z Drain Supply Site #4,Field Method,1802016306.000000000000000,180201630606.000000000000000,8
2788,1612,511XZDFOR,8/22/2013 0:00:00,0.000000000000000,38.450038999999997,-121.693649300000004,Z Drain Supply Site #4,Sediment_Grab,1802016306.000000000000000,180201630606.000000000000000,8
2789,1613,511XZDTWO,8/22/2013 0:00:00,0.000000000000000,38.452278000000000,-121.709709200000006,Z Drain Supply Site #2,Field Method,1802016306.000000000000000,180201630606.000000000000000,9
2790,1614,511XZDTWO,8/22/2013 0:00:00,0.000000000000000,38.452278000000000,-121.709709200000006,Z Drain Supply Site #2,Sediment_Grab,1802016306.000000000000000,180201630606.000000000000000,9
2791,1713,511XTCHWY,2/10/2014 0:00:00,0.000000000000000,38.572819000000003,-121.582572900000002,Tule Canal at I-80,Field Method,1802016303.000000000000000,180201630302.000000000000000,6
